Participant,Paragraph,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp,cluster_num_clusters,cluster_avg_duration,cluster_sd_duration,cluster_skew_duration,dispersion
5fb3d71c3144730009fe4a7b,31,573,134,28,52,3,0.0362333332698205,0.0026312228212384,-0.7730031932957818,0.7512690992141515
5fb3d71c3144730009fe4a7b,32,862,185,38,68,4,0.0287750000476728,0.0165888265709285,-0.9131361748174271,0.5602797216506232
5fb3d71c3144730009fe4a7b,33,270,19,6,18,4,0.0410750000357509,0.0303374767895867,0.8480194052941942,0.7140326092790829
5fb3d71c3144730009fe4a7b,34,690,133,40,58,5,0.0511400000095818,0.0399431846548153,0.3834395643772917,0.7150902870761219
5fb3d71c3144730009fe4a7b,35,663,48,64,92,4,0.0282000000357159,0.0132838247676356,-1.760941899931673,0.7770894041930019
5fb3d71c3144730009fe4a7b,36,867,98,119,187,3,0.021666666666609,0.0187769362090364,-1.7212248037809903,0.7788670865158296
5fb3d71c3144730009fe4a7b,37,732,104,112,162,2,0.2401000000238617,0.2832669766445735,,1.0
5fb3d71c3144730009fe4a7b,38,1441,366,213,285,5,0.02776000003816,0.0235300446631977,0.0425409910655752,0.5530679300861914
5fb3d71c3144730009fe4a7b,39,420,14,70,82,4,0.0551500000357758,0.0257542876233863,-0.0777432147327542,0.7987665905217716
5fb3d71c3144730009fe4a7b,40,616,70,92,128,2,0.0467000000238054,0.0551543289662167,,1.0
5fb47b35d6da7d1a6ae54f08,1,1066,100,289,289,228,0.0215144736861942,0.0094180495544678,3.5065340519625225,0.367506656791441
5fb47b35d6da7d1a6ae54f08,2,2246,246,1632,1736,470,0.0250974468064806,0.0159246692103586,3.042412848084968,0.4019948272190775
5fb47b35d6da7d1a6ae54f08,3,1996,14,1787,1845,422,0.0260637440742504,0.0161894070601443,2.477157173884547,0.3517173164335384
5fb47b35d6da7d1a6ae54f08,4,2389,104,2020,2119,479,0.0298133611683558,0.0202358713801075,1.7623480803196283,0.3286389262602491
5fb47b35d6da7d1a6ae54f08,5,269,9,178,221,57,0.0263964912247231,0.0189533446462457,2.1117978586340254,0.5434695544788118
5fb47b35d6da7d1a6ae54f08,6,866,23,732,782,180,0.0230250000005288,0.0115983184837466,2.649060771779567,0.2365908365763883
5fb47b35d6da7d1a6ae54f08,7,1026,2,998,1016,225,0.0255528888857091,0.0155466866889638,2.678253193035384,0.315586830440337
5fb47b35d6da7d1a6ae54f08,8,366,0,319,344,73,0.0233849315106024,0.0136422919969957,1.9462615398413283,0.3205469117640856
5fb47b35d6da7d1a6ae54f08,9,1155,33,1059,1076,231,0.0256350649382129,0.0162833131401416,2.766512764178473,0.2183636001676142
5fb47b35d6da7d1a6ae54f08,10,433,0,433,433,92,0.0234206521740405,0.0134799610181042,3.011700854174384,0.3080441675030644
5fb47b35d6da7d1a6ae54f08,11,906,248,291,370,193,0.0257062176165797,0.0165730127878773,2.4024889666704405,0.3756175833551951
5fb47b35d6da7d1a6ae54f08,12,1088,126,522,742,220,0.0297536363629843,0.0203276952029278,1.8600193236817664,0.2753099377596383
5fb47b35d6da7d1a6ae54f08,13,2583,248,1873,2160,551,0.0241246823965482,0.0154880108659412,2.8292712226913634,0.3152338908564241
5fb47b35d6da7d1a6ae54f08,14,706,77,462,536,153,0.0223091503287446,0.0110042417623652,2.885712964537809,0.3533445554273448
5fb47b35d6da7d1a6ae54f08,15,644,196,85,94,138,0.0231550724662738,0.0131772424481972,3.473438340505242,0.3086068117214412
5fb47b35d6da7d1a6ae54f08,16,291,0,176,187,60,0.0222816666670631,0.01119794913732,2.364288124562771,0.2742120687432152
5fb47b35d6da7d1a6ae54f08,17,101,0,28,28,18,0.0262166666534215,0.016342087484293,0.9554433712749232,0.3656404712816099
5fb47b35d6da7d1a6ae54f08,18,634,81,129,149,132,0.0233401515160578,0.0134788772252397,2.9811728378349835,0.2628630447946459
5fb47b35d6da7d1a6ae54f08,19,254,29,38,60,58,0.0208293103444143,0.0085261416158454,2.2747946690081635,0.4963257119306292
5fb47b35d6da7d1a6ae54f08,20,1577,583,430,611,326,0.0235503067478782,0.013456969023343,2.9346984197074346,0.3231975817496644
5fb47b35d6da7d1a6ae54f08,21,1279,201,565,672,265,0.0233003773583578,0.0136578080068605,3.3393371529128717,0.3137688916014635
5fb47b35d6da7d1a6ae54f08,22,973,129,615,669,210,0.0217476190465444,0.0116514458542902,3.612860560774284,0.3303489364404829
5fb47b35d6da7d1a6ae54f08,23,77,5,0,8,18,0.0222000000046408,0.0141156983976272,2.023138573212857,0.4720042632569859
5fb47b35d6da7d1a6ae54f08,24,1067,197,548,653,225,0.0253431111106876,0.0146272421671492,2.322643547020883,0.3195225708787243
5fb47b35d6da7d1a6ae54f08,25,1411,67,1095,1179,300,0.0230133333342501,0.0128679980348367,2.977398943225345,0.3717682166980872
5fb47b35d6da7d1a6ae54f08,26,1350,0,1341,1344,267,0.027768164792401,0.0195281269466688,2.238328044819234,0.3397676223507128
5fb47b35d6da7d1a6ae54f08,27,1087,29,703,797,211,0.0276644549765875,0.0390927166177932,6.521034968969445,0.2341043613773253
5fb47b35d6da7d1a6ae54f08,28,948,0,917,935,196,0.0244433673490091,0.0160253263277083,3.004026275602003,0.283914962553053
5fb47b35d6da7d1a6ae54f08,29,2703,187,1828,1978,557,0.0279603231607478,0.0458199744601407,15.516974289686631,0.2338781158393063
5fb47b35d6da7d1a6ae54f08,30,1701,380,748,1008,365,0.0224567123305595,0.0114768778628551,3.327632430263402,0.3613042762210217
5fb47b35d6da7d1a6ae54f08,31,1648,31,1553,1555,342,0.0224941520458062,0.0128255848043139,3.8428906148825073,0.1964836029996582
5fb47b35d6da7d1a6ae54f08,32,853,0,853,853,177,0.0226457627121984,0.0139294935873587,4.004512345320315,0.2743437664505729
5fb47b35d6da7d1a6ae54f08,33,519,0,519,519,112,0.0218928571393416,0.011056836900609,2.913632861291429,0.3279959273998359
5fb47b35d6da7d1a6ae54f08,34,1050,0,1050,1050,217,0.0243663594470054,0.017056863561833,2.9962374607524134,0.3722025195557238
5fb47b35d6da7d1a6ae54f08,35,1496,3,1468,1476,316,0.0230259493678791,0.0129789557642708,3.196122885760894,0.3491084867136478
5fb47b35d6da7d1a6ae54f08,36,857,0,851,857,184,0.0212798913046111,0.0100665152912474,3.3030395841116404,0.2973524099867014
5fb47b35d6da7d1a6ae54f08,37,1296,558,184,256,259,0.0271729729738468,0.0185885801822712,2.221508482347714,0.2606882168770081
5fb47b35d6da7d1a6ae54f08,38,1506,725,493,569,297,0.028929966332337,0.0199723680150146,1.9863513167430524,0.27589069009621
5fb47b35d6da7d1a6ae54f08,39,258,88,26,46,49,0.0352816326520887,0.0273471713481764,1.2507072107341162,0.487900747127291
5fb47b35d6da7d1a6ae54f08,40,1238,116,832,926,272,0.0216569852928458,0.0107248214940427,4.131033921800578,0.2793953096860256
5fc3d41149c0c8728f07b95b,1,525,191,12,24,28,0.0630999999983022,0.0182619823635801,-1.0349745177306493,0.418053973342257
5fc3d41149c0c8728f07b95b,2,966,458,37,84,61,0.054027868850894,0.0213101003675615,-0.0618721701127246,0.3237267687981596
5fc3d41149c0c8728f07b95b,3,758,217,23,58,44,0.0548363636396196,0.0238826402935907,-0.1561018835167607,0.3566757487337935
5fc3d41149c0c8728f07b95b,4,1088,539,54,139,73,0.0598356164318192,0.0233333474324029,0.0465531837669065,0.3449299531042959
5fc3d41149c0c8728f07b95b,5,274,41,4,8,14,0.0499357143061413,0.0270118950492272,-0.0703799216997839,0.5391445767350259
5fc3d41149c0c8728f07b95b,6,543,287,14,46,41,0.0511146341475066,0.0227027813201133,-0.0436108071260276,0.5120522632536723
5fc3d41149c0c8728f07b95b,7,539,227,6,21,33,0.0498181818167374,0.0220662136266043,0.5072764045120163,0.4054196332034046
5fc3d41149c0c8728f07b95b,8,122,12,2,2,11,0.0514727272987436,0.0264620139171552,-0.1761019682523829,0.4943131472473364
5fc3d41149c0c8728f07b95b,9,907,405,13,60,76,0.0483763157951197,0.0210924938702302,0.5915399925354594,0.4367140665209945
5fc3d41149c0c8728f07b95b,10,210,53,17,30,16,0.0550375000536362,0.0274488827916083,-0.0138438593523997,0.4592675069585683
5fc3d41149c0c8728f07b95b,11,539,291,10,22,33,0.0500606060779432,0.0280298829367588,1.528437135146422,0.4318461243464986
5fc3d41149c0c8728f07b95b,12,363,211,4,10,18,0.0558277777910182,0.0229750198278597,0.0737869960066345,0.295111347048261
5fc3d41149c0c8728f07b95b,13,977,620,14,70,62,0.0526370967688078,0.0209205932970596,0.0143166327173572,0.3797274005410374
5fc3d41149c0c8728f07b95b,14,376,161,6,14,33,0.0502636363491798,0.0211250712818081,0.1327083725209183,0.4887108459251817
5fc3d41149c0c8728f07b95b,15,394,104,0,8,24,0.0596083333273841,0.0268031133217644,-0.18239878478161,0.3742262890997276
5fc3d41149c0c8728f07b95b,16,192,45,7,10,13,0.052153846098828,0.0276170724308024,0.2115004532208315,0.3572023481964726
5fc3d41149c0c8728f07b95b,17,141,45,0,4,10,0.0466900000333951,0.0312756366378329,0.7457976130575014,0.4286762241745274
5fc3d41149c0c8728f07b95b,18,361,152,0,6,20,0.0571300000166769,0.0269198635334872,-0.0837604999304341,0.4365107713651636
5fc3d41149c0c8728f07b95b,19,294,131,11,13,21,0.0442142857006617,0.0191950067699269,1.3207930540706512,0.3996296701246419
5fc3d41149c0c8728f07b95b,20,951,767,8,19,68,0.0487897058613125,0.0198496974583177,0.4103726343267511,0.3886117321428363
5fc3d41149c0c8728f07b95b,21,531,76,34,38,18,0.0352555555767626,0.0141225402757101,0.3832553761311138,0.572120581657383
5fc3d41149c0c8728f07b95b,22,624,82,59,72,51,0.0421823529467921,0.0197506628379424,1.162893325242634,0.5074599318767448
5fc3d41149c0c8728f07b95b,23,85,2,4,11,4,0.020950000023827,0.0150944802444833,-1.2485988344169978,0.709460440314217
5fc3d41149c0c8728f07b95b,24,663,69,49,69,34,0.0405588235406393,0.0159162603665885,1.330507559271864,0.3876705422954816
5fc3d41149c0c8728f07b95b,25,608,25,58,66,25,0.0483879999961847,0.0212116383305811,-0.0112442626234289,0.4108432945102196
5fc3d41149c0c8728f07b95b,26,700,188,35,67,32,0.0495031249999874,0.0238598256624076,0.520730172528116,0.4496954057290605
5fc3d41149c0c8728f07b95b,27,506,169,16,31,29,0.0465068965402184,0.0238240564271067,0.7830143420927018,0.3709317846086308
5fc3d41149c0c8728f07b95b,28,666,346,2,16,41,0.0490951219442364,0.0208807680916382,0.5162827532873357,0.4330341011623563
5fc3d41149c0c8728f07b95b,29,768,472,8,40,44,0.0433954545736437,0.020679109283089,0.744362419344147,0.3662071656786224
5fc3d41149c0c8728f07b95b,30,722,417,6,24,32,0.0455093750104207,0.0249858716244322,1.7475140888469212,0.4646303911145155
5fc3d41149c0c8728f07b95b,31,465,262,8,15,27,0.0576814814408733,0.0204724211363442,-0.3888538493236634,0.382352830908491
5fc3d41149c0c8728f07b95b,32,574,321,10,27,28,0.0532214285782395,0.0228886087730237,0.0600273688610062,0.4233117669765435
5fc3d41149c0c8728f07b95b,33,325,119,4,10,18,0.0445999999788048,0.0249198243573028,0.5366174983894674,0.5491519899631073
5fc3d41149c0c8728f07b95b,34,523,292,3,13,28,0.0483321428554469,0.0232881316643662,0.0155413409806683,0.3898325472698171
5fc3d41149c0c8728f07b95b,35,521,210,4,12,36,0.0460611111309764,0.0207407849152066,0.9905587686438216,0.3298006498443957
5fc3d41149c0c8728f07b95b,36,536,254,2,27,30,0.0498033333444507,0.022665429893851,0.0348577985512042,0.3728822282871843
5fc3d41149c0c8728f07b95b,37,764,485,23,47,52,0.0445076923095386,0.0187605013478433,1.1704917446411076,0.4110355581120006
5fc3d41149c0c8728f07b95b,38,1606,1315,30,80,91,0.049808791210361,0.0223884327829344,0.5090417587452293,0.4351879811046243
5fc3d41149c0c8728f07b95b,39,201,44,10,12,8,0.0394499999880935,0.0268809013459192,-0.8185797662001504,0.6167799512677241
5fc3d41149c0c8728f07b95b,40,609,234,13,65,48,0.0448062500079469,0.0171398677698076,1.106015975928653,0.3971432797538137
5fc423afc5dad58229f0c1c0,1,1807,981,65,101,448,0.0206506696427865,0.009245899968086,2.8601990373381714,0.3193572631923982
5fc423afc5dad58229f0c1c0,2,3271,2532,290,348,823,0.0204987849332014,0.0089549887404625,2.2598271166783865,0.3395200045180848
5fc423afc5dad58229f0c1c0,3,2373,1685,140,205,617,0.0196390599675703,0.0076956777227088,2.9184816594248475,0.2983186403002174
5fc423afc5dad58229f0c1c0,4,3187,2483,288,367,782,0.0201098465472744,0.0084455303910445,2.783635670979593,0.3160392998728816
5fc423afc5dad58229f0c1c0,5,356,125,11,16,94,0.0189808510635096,0.0064926141094697,2.9903351109395846,0.4210454664488799
5fc423afc5dad58229f0c1c0,6,1923,1246,113,160,503,0.0188455268390058,0.0066135933049583,3.3808682320190107,0.3585727754279867
5fc423afc5dad58229f0c1c0,7,2577,1100,163,265,692,0.0183050578034305,0.0061841953800274,4.629591765241811,0.2829042224608399
5fc423afc5dad58229f0c1c0,8,292,79,0,0,77,0.0180337662334592,0.0063763669407758,2.1395952750862817,0.3803427111716419
5fc423afc5dad58229f0c1c0,9,1884,1029,147,216,502,0.0177623505977209,0.0042668191150849,4.86835929226451,0.3360737954354912
5fc423afc5dad58229f0c1c0,10,535,226,23,50,136,0.0182110294115579,0.0059406904796354,3.2323670705895764,0.293779374698722
5fc423afc5dad58229f0c1c0,11,1181,675,145,194,292,0.019479109589119,0.0071022823322674,2.434874711911958,0.3520793794466445
5fc423afc5dad58229f0c1c0,12,1311,672,110,140,344,0.0198526162791443,0.0085913200562185,2.847082059635098,0.3654787268550006
5fc423afc5dad58229f0c1c0,13,3199,2275,331,451,794,0.0194680100755184,0.0075693604403409,2.8504760986515616,0.3370014021736355
5fc423afc5dad58229f0c1c0,14,1529,751,119,185,398,0.0188814070352071,0.0063895306395158,3.6005294041222973,0.2812217647460406
5fc423afc5dad58229f0c1c0,15,1287,539,106,129,320,0.019530937499824,0.0082389136532762,3.009771957149117,0.3147533802060949
5fc423afc5dad58229f0c1c0,16,376,89,0,0,104,0.018238461538303,0.0052237007994661,4.04423572158715,0.3234988289629585
5fc423afc5dad58229f0c1c0,17,293,70,0,0,82,0.0182207317069561,0.0071503386397923,5.103622110632189,0.3771444429096767
5fc423afc5dad58229f0c1c0,18,935,297,21,34,251,0.019035856573832,0.0071348881675303,3.4441678915291227,0.2936713732779092
5fc423afc5dad58229f0c1c0,19,785,246,29,32,213,0.0193478873236824,0.0079154707453463,2.5597336972773426,0.2909141811476082
5fc423afc5dad58229f0c1c0,20,2825,1823,173,244,741,0.0184561403509719,0.0062016415178583,3.9541624998883047,0.3505413632231992
5fc423afc5dad58229f0c1c0,21,2124,1505,72,121,567,0.018804056437312,0.0083282864107438,5.543350210844251,0.3140688553318002
5fc423afc5dad58229f0c1c0,22,1495,1031,37,54,374,0.0193112299463104,0.0076114265790361,2.594723594701096,0.2974738797327414
5fc423afc5dad58229f0c1c0,23,148,51,0,0,38,0.0188052631577052,0.0079478689094467,2.368789400363714,0.4102423724811134
5fc423afc5dad58229f0c1c0,24,1829,1275,63,75,492,0.0188798780485961,0.0071607112586178,3.0484917631011084,0.2799181273910185
5fc423afc5dad58229f0c1c0,25,2075,1174,69,92,527,0.0189495256168008,0.0072621731264192,4.099965411846819,0.2835624750722145
5fc423afc5dad58229f0c1c0,26,2335,1276,192,239,583,0.0198879931391155,0.0085678348333174,3.682746521331336,0.3330721710857673
5fc423afc5dad58229f0c1c0,27,628,192,11,18,171,0.0182555555555919,0.0066586883635291,3.7324507020308086,0.3713029479919874
5fc423afc5dad58229f0c1c0,28,1509,614,175,235,401,0.0184236907728846,0.0062759471273944,3.714647175545253,0.2865421022743848
5fc423afc5dad58229f0c1c0,29,2534,1358,294,369,622,0.0202709003215649,0.0090172658945453,2.538080760884696,0.351058659934414
5fc423afc5dad58229f0c1c0,30,2739,1316,300,369,697,0.0195911047345733,0.0077438689919966,2.9149614759038247,0.3182371535772154
5fc423afc5dad58229f0c1c0,31,1832,926,156,226,480,0.0192922916666586,0.0076124392046694,2.937584796380694,0.3183059560875746
5fc423afc5dad58229f0c1c0,32,1857,707,179,223,484,0.0192855371901189,0.0075354481484227,3.089670266673821,0.2968496818618052
5fc423afc5dad58229f0c1c0,33,667,84,85,115,179,0.0190687150839183,0.0068987724049806,2.8797536609078045,0.3473634961047426
5fc423afc5dad58229f0c1c0,34,1785,793,98,142,464,0.0187260775862401,0.0062562339469285,3.504412341190957,0.2774681613469375
5fc423afc5dad58229f0c1c0,35,1510,594,75,101,384,0.0200247395833513,0.0080921834724353,2.01495318283125,0.3382281342995151
5fc423afc5dad58229f0c1c0,36,2631,765,373,460,703,0.0186068278805348,0.0061644702979361,3.747825373177185,0.3404061679747119
5fc423afc5dad58229f0c1c0,37,2238,836,428,460,573,0.0188258289701894,0.0066529395326283,3.791764910141265,0.334366241166511
5fc423afc5dad58229f0c1c0,38,3576,2498,422,495,894,0.01905268456397,0.0069570099314852,3.3191328178187067,0.2990800569288244
5fc423afc5dad58229f0c1c0,39,502,130,52,58,141,0.018151773049536,0.0045970425715894,4.3481139996433615,0.3360074866067827
5fc423afc5dad58229f0c1c0,40,1777,903,186,254,469,0.0188584221750472,0.0070726388695932,3.0646027411529597,0.3263220473283643
5fc98fe1b105424d4b03381b,1,411,208,42,46,74,0.0764999999999969,0.0230331803548752,1.6250536929272348,0.4170791497565921
5fc98fe1b105424d4b03381b,2,442,293,26,26,92,0.067021739130433,0.0152841067066843,-0.3433691574802981,0.3381061952038378
5fc98fe1b105424d4b03381b,3,301,217,11,16,60,0.0745666666666635,0.0224675786500384,0.3896821937988312,0.4118534923486993
5fc98fe1b105424d4b03381b,4,390,333,12,12,80,0.0726874999999955,0.0227771780906331,3.1971468342099385,0.3869742740597209
5fc98fe1b105424d4b03381b,5,108,14,25,25,21,0.0763333333333196,0.0121339743420316,-0.0114590751439503,0.3882638889907606
5fc98fe1b105424d4b03381b,6,201,128,11,15,36,0.0773055555555538,0.0200439794230346,0.4523643656540936,0.3599654030773777
5fc98fe1b105424d4b03381b,7,237,123,14,14,46,0.0749999999999973,0.0182208671582895,0.7103659178538022,0.4766431180148559
5fc98fe1b105424d4b03381b,8,170,17,2,2,30,0.0805666666666697,0.0372740857871087,1.5362365234846151,0.5462639999353223
5fc98fe1b105424d4b03381b,9,300,104,9,10,55,0.0756363636363652,0.023343936984562,3.1768515289324437,0.380749260721161
5fc98fe1b105424d4b03381b,10,142,41,0,3,32,0.0715312500000033,0.022613134029698,-0.0375228202988723,0.3019788742794819
5fc98fe1b105424d4b03381b,11,211,62,22,22,40,0.0882000000000023,0.0457222383192595,4.192433269577445,0.3812940958978331
5fc98fe1b105424d4b03381b,12,247,70,22,22,49,0.0692448979591809,0.0202273851212519,0.6894226768527304,0.4555167636293368
5fc98fe1b105424d4b03381b,13,341,265,8,13,67,0.0725522388059691,0.013790953976373,0.446050544747494,0.2831907594067692
5fc98fe1b105424d4b03381b,14,172,95,2,2,31,0.0737741935483849,0.0186184669569815,0.4038000641838539,0.450053637268307
5fc98fe1b105424d4b03381b,15,205,90,2,2,39,0.0750512820512848,0.023071911286637,0.2808048065119113,0.5302699502499032
5fc98fe1b105424d4b03381b,16,71,24,1,1,17,0.0644117647058872,0.0109661913598635,0.1762265794695294,0.4588692678616818
5fc98fe1b105424d4b03381b,17,61,5,9,9,15,0.0582666666666713,0.0254206515221293,-1.7471725138472964,0.5340219003420915
5fc98fe1b105424d4b03381b,18,180,39,3,3,37,0.076297297297301,0.0277627496885607,2.4178670105544118,0.2862332314296128
5fc98fe1b105424d4b03381b,19,81,12,0,0,17,0.0885882352941239,0.0308687925410379,-1.3776016547652463,0.4934889431412202
5fc98fe1b105424d4b03381b,20,260,84,1,2,48,0.0800416666666657,0.0160251907192669,0.4674344546608379,0.4468126953167545
5fc98fe1b105424d4b03381b,21,13,0,0,0,2,0.1550000000000063,0.0791959594929023,,0.9999999999999998
5fc98fe1b105424d4b03381b,22,249,65,16,18,41,0.078195121951219,0.0211154203275677,-0.6602572858434316,0.3571888519124011
5fc98fe1b105424d4b03381b,23,63,10,12,12,12,0.061249999999996,0.0221815853192033,-2.0632847571611266,0.5625985917111083
5fc98fe1b105424d4b03381b,24,249,103,2,2,44,0.0742954545454556,0.0174896375239443,0.5696745826946465,0.3716217864603839
5fc98fe1b105424d4b03381b,25,142,13,0,2,25,0.0841599999999955,0.0185891545441546,-0.2544461269539873,0.4385724397488735
5fc98fe1b105424d4b03381b,26,212,80,8,9,39,0.0736153846153878,0.0164118304322682,0.4855727985923553,0.5496584807820224
5fc98fe1b105424d4b03381b,27,80,11,0,0,13,0.086384615384611,0.0445636968498164,0.1176195927386342,0.4851605009041709
5fc98fe1b105424d4b03381b,28,361,72,15,19,61,0.0803278688524691,0.0218507980872322,0.916230570519244,0.3803841858666209
5fc98fe1b105424d4b03381b,29,216,119,43,43,45,0.0737777777777799,0.013967313935972,0.4681149342268127,0.4112750233025746
5fc98fe1b105424d4b03381b,30,209,123,4,9,31,0.0785806451612836,0.0207151702761452,0.782694925511773,0.3966485910581954
5fc98fe1b105424d4b03381b,31,118,55,6,10,19,0.0836842105263241,0.0183698201514665,-0.2101567571351326,0.4692043622587262
5fc98fe1b105424d4b03381b,32,58,34,0,3,11,0.0740909090909233,0.0232140239745513,0.0151953273965801,0.3786433249289273
5fc98fe1b105424d4b03381b,33,81,47,0,0,13,0.0817692307692106,0.0482547991501907,1.7092255834819885,0.4912423003093677
5fc98fe1b105424d4b03381b,34,111,99,0,0,21,0.0699047619047603,0.0219952375797671,-1.3145755915476616,0.4955783292626592
5fc98fe1b105424d4b03381b,35,105,49,0,0,16,0.0965625000000089,0.021512690053394,0.4256727773588952,0.4629250533202797
5fc98fe1b105424d4b03381b,36,137,84,0,4,29,0.0712413793103463,0.0189843077536806,1.0488366919229288,0.416295001533478
5fc98fe1b105424d4b03381b,37,132,55,9,9,27,0.0722962962962912,0.0211783903194767,-1.2439847358981897,0.4575164176683038
5fc98fe1b105424d4b03381b,38,312,207,16,16,59,0.0795932203389796,0.0194334573246431,0.5525571041330796,0.4138654131760117
